original_file,generated_file,ssim,psnr,mse,color_distance,edge_consistency
TNTMEDIA-10.jpg,TNTMEDIA-10_catvton_00001_.png,0.8651678620123918,13.888844245499794,2655.803484146914,0.06943152596553166,0.8193866426808294
TNTMEDIA-2548.jpg,TNTMEDIA-2548_catvton_00001_.png,0.9304361249387219,21.245405870132984,488.13480389639653,0.08030429482460022,0.8641283025177792
TNTMEDIA-19.jpg,TNTMEDIA-19_catvton_00001_.png,0.9037670408416187,16.076929117627106,1604.6763394739405,0.06458697095513344,0.8357481246452314
TNTMEDIA-2505.jpg,TNTMEDIA-2505_catvton_00001_.png,0.8849813794846725,18.115323350193655,1003.5708214891082,0.045809523512919746,0.7711716089032354
TNTMEDIA-2526.jpg,TNTMEDIA-2526_catvton_00001_.png,0.9387887273230792,26.79732559389744,135.9401677414659,0.02777864970266819,0.8316894782415526
TNTMEDIA-2510.jpg,TNTMEDIA-2510_catvton_00001_.png,0.8587020999018896,13.195421973701826,3115.5746641368773,0.04813601573308309,0.8386115650207315
TNTMEDIA-1054.jpg,TNTMEDIA-1054_catvton_00001_.png,0.9004664961646934,17.06253831465905,1278.870381888889,0.06821782762805621,0.8241304465372841
TNTMEDIA-22.jpg,TNTMEDIA-22_catvton_00001_.png,0.8846078743681826,14.302227204163039,2414.6691882794785,0.05187393849094709,0.8398745889569126
TNTMEDIA-15.jpg,TNTMEDIA-15_catvton_00001_.png,0.9090279103775453,21.45327795773192,465.3209060883468,0.06825458755095799,0.8226747195960042
TNTMEDIA-1197.jpg,TNTMEDIA-1197_catvton_00001_.png,0.8148505622433388,10.991189958498975,5175.607875222222,0.0859030509988467,0.8187336873431204
TNTMEDIA-2574.jpg,TNTMEDIA-2574_catvton_00001_.png,0.8167057698932703,11.963483417648554,4137.442956083414,0.08469228198130925,0.7844726282108623
TNTMEDIA-2559.jpg,TNTMEDIA-2559_catvton_00001_.png,0.8642562532135326,13.488043424879594,2912.567629222989,0.09454206625620525,0.770615020728927
TNTMEDIA-1161.jpg,TNTMEDIA-1161_catvton_00001_.png,0.9029903864459049,25.889044280471452,167.56215333248764,0.018143443080286186,0.8398364499046789
TNTMEDIA-2518.jpg,TNTMEDIA-2518_catvton_00001_.png,0.8856262206736313,18.150559029117623,995.4614767043479,0.048225805163383484,0.7475886789775147
TNTMEDIA-2521.jpg,TNTMEDIA-2521_catvton_00001_.png,0.926974701160938,23.682615915660424,278.49587653145124,0.07005492597818375,0.8224475710268733
TNTMEDIA-2551.jpg,TNTMEDIA-2551_catvton_00001_.png,0.8792723078391607,16.396664901640868,1490.7810743814148,0.09034385532140732,0.7593837062488653
TNTMEDIA-2523.jpg,TNTMEDIA-2523_catvton_00001_.png,0.9353918449485187,23.852710409509577,267.79922750944263,0.03629780809084574,0.8119176454704153
TNTMEDIA-1170.jpg,TNTMEDIA-1170_catvton_00001_.png,0.9004000567859941,20.38631168938551,594.9071545555555,0.01362451414267222,0.7986574013948702
TNTMEDIA-2507.jpg,TNTMEDIA-2507_catvton_00001_.png,0.9456526558689751,28.30751712671595,96.01269235423455,0.011699925642460585,0.8223089339275854
TNTMEDIA-1194.jpg,TNTMEDIA-1194_catvton_00001_.png,0.8111508383756014,11.611687459994817,4486.540731277778,0.1342496375242869,0.8198873903802253
TNTMEDIA-2536.jpg,TNTMEDIA-2536_catvton_00001_.png,0.9380232284994593,26.655481222563687,140.45339412773515,0.05691684534152349,0.8189109816122624
TNTMEDIA-2546.jpg,TNTMEDIA-2546_catvton_00001_.png,0.8310539752332488,13.377911366672016,2987.3714364436573,0.0785108432173729,0.7465046367495158
TNTMEDIA-1.jpg,TNTMEDIA-1_catvton_00001_.png,0.9008349649774646,17.20880596593318,1236.5160681955074,0.04601568480332693,0.8403863641117705
TNTMEDIA-1201.jpg,TNTMEDIA-1201_catvton_00001_.png,0.8846940038731592,24.81209295539908,214.71929143055556,0.03855767846107483,0.8160744784626823
TNTMEDIA-2573.jpg,TNTMEDIA-2573_catvton_00001_.png,0.8736403818237947,16.253678828541346,1540.6801174531856,0.04822598397731781,0.7902037144267907
TNTMEDIA-2504.jpg,TNTMEDIA-2504_catvton_00001_.png,0.9021934374839603,24.641912971672134,223.30017514047853,0.0332348228742679,0.837126676227361
TNTMEDIA-1199.jpg,TNTMEDIA-1199_catvton_00001_.png,0.8892106548342955,23.840143389000474,268.57527059722224,0.02714877886076768,0.8330383864393263
TNTMEDIA-2570.jpg,TNTMEDIA-2570_catvton_00001_.png,0.7855163712562026,10.862229739221629,5331.5978842411005,0.1129126027226448,0.754548105051311
TNTMEDIA-7.jpg,TNTMEDIA-7_catvton_00001_.png,0.875395014017569,13.971095284277348,2605.9785245491425,0.07850515966614087,0.8175706432975395
TNTMEDIA-2562.jpg,TNTMEDIA-2562_catvton_00001_.png,0.8366585141561113,15.18607035074692,1970.032204849948,0.10917199651400249,0.6657748663848244
TNTMEDIA-2537.jpg,TNTMEDIA-2537_catvton_00001_.png,0.9258824231665694,26.863166942654782,133.89478634923103,0.03551802349587282,0.8231633850513137
TNTMEDIA-2547.jpg,TNTMEDIA-2547_catvton_00001_.png,0.8290315284975996,14.188552575640028,2478.706486668679,0.10338821510473888,0.7118193749614933
TNTMEDIA-1155.jpg,TNTMEDIA-1155_catvton_00001_.png,0.8888136539260937,18.530757075250058,912.0206113472223,0.032237316171328224,0.7886316449742405
TNTMEDIA-1163.jpg,TNTMEDIA-1163_catvton_00001_.png,0.8328906119820627,11.404990741766419,4705.234651375,0.1333138421177864,0.8169379170202993
TNTMEDIA-2538.jpg,TNTMEDIA-2538_catvton_00001_.png,0.8159618962118071,10.800867435376702,5407.463757322358,0.08724973847468694,0.8061352998648005
TNTMEDIA-2509.jpg,TNTMEDIA-2509_catvton_00001_.png,0.9131060070191616,26.88548283170343,133.20854286783407,0.01950245536863804,0.7964021536061606
TNTMEDIA-1056.jpg,TNTMEDIA-1056_catvton_00001_.png,0.8378192136474633,11.03936181374052,5118.517347180556,0.08353237311045329,0.8294712017536051
TNTMEDIA-1905.jpg,TNTMEDIA-1905_catvton_00001_.png,0.9019944155677665,22.773715229628927,343.3276950833333,0.05590219795703888,0.7212092626320815
TNTMEDIA-2517.jpg,TNTMEDIA-2517_catvton_00001_.png,0.929055139956522,26.429841117959437,147.9436226978369,0.014076898495356241,0.8141161470114413
TNTMEDIA-2549.jpg,TNTMEDIA-2549_catvton_00001_.png,0.9046751723967484,28.047124687115364,101.94546054351113,0.020287150517106056,0.8096947246762563
TNTMEDIA-1059.jpg,TNTMEDIA-1059_catvton_00001_.png,0.8293400627706093,12.772406388767529,3434.3117994305558,0.1427961786588033,0.7461549194039466
TNTMEDIA-2571.jpg,TNTMEDIA-2571_catvton_00001_.png,0.9005607923503903,25.411953035600064,187.01871011737205,0.028624348963300388,0.8299498194180833
TNTMEDIA-1192.jpg,TNTMEDIA-1192_catvton_00001_.png,0.8780102139060965,18.497425679989767,919.0471505138889,0.044036902487277985,0.7999846055946457
TNTMEDIA-1158.jpg,TNTMEDIA-1158_catvton_00001_.png,0.850677736002183,11.9145894086306,4184.286565388888,0.11052163938681285,0.7819439022507937
TNTMEDIA-1058.jpg,TNTMEDIA-1058_catvton_00001_.png,0.8372079959481447,13.60744115178991,2833.5850054722223,0.1491281067331632,0.7443309687945332
TNTMEDIA-1182.jpg,TNTMEDIA-1182_catvton_00001_.png,0.8844381167879264,23.976937857022826,260.2475053333333,0.028387516116102535,0.828638980128829
TNTMEDIA-1183.jpg,TNTMEDIA-1183_catvton_00001_.png,0.8871542689701548,19.265962786579138,769.9882221805556,0.045245653639237084,0.8102663830291487
